"s"	"Fx"	"Fy"	"Fz"
10.96600	-0.25085	-0.12680	1.33331
10.96700	-0.24857	-0.13062	1.33316
10.96800	-0.24994	-0.13733	1.33301
10.96900	-0.25345	-0.14114	1.33301
10.97000	-0.25528	-0.14542	1.33377
10.97100	-0.25742	-0.15121	1.33377
10.97200	-0.25909	-0.15488	1.33438
10.97300	-0.26230	-0.16129	1.33682
10.97400	-0.26382	-0.16357	1.33698
10.97500	-0.26657	-0.16647	1.33804
10.97600	-0.26794	-0.17212	1.33789
10.97700	-0.27100	-0.17639	1.34003
10.97800	-0.27115	-0.18280	1.34064
10.97900	-0.27344	-0.18509	1.34003
10.98000	-0.27588	-0.18936	1.34140
10.98100	-0.27725	-0.19348	1.34155
10.98200	-0.27786	-0.19714	1.34232
10.98300	-0.27969	-0.20111	1.34323
10.98400	-0.28030	-0.20584	1.34262
10.98500	-0.28351	-0.20523	1.34247
10.98600	-0.28442	-0.20828	1.34354
10.98700	-0.28641	-0.21088	1.34308
10.98800	-0.28809	-0.21408	1.34460
10.98900	-0.29007	-0.21744	1.34476
10.99000	-0.29022	-0.22125	1.34720
10.99100	-0.29114	-0.22537	1.34903
10.99200	-0.29205	-0.22964	1.35040
10.99300	-0.29388	-0.23224	1.35345
10.99400	-0.29495	-0.23575	1.35696
10.99500	-0.29694	-0.23956	1.36017
10.99600	-0.29846	-0.24384	1.36337
10.99700	-0.30258	-0.24796	1.36688
10.99800	-0.30426	-0.25284	1.37177
10.99900	-0.30853	-0.25497	1.37466
11.00000	-0.31128	-0.25955	1.37955
11.00100	-0.31509	-0.26337	1.38321
11.00200	-0.31754	-0.26779	1.38657
11.00300	-0.32089	-0.27267	1.39038
11.00400	-0.32333	-0.27542	1.39496
11.00500	-0.32684	-0.28000	1.39771
11.00600	-0.32730	-0.28473	1.39954
11.00700	-0.33127	-0.28732	1.40305
11.00800	-0.33264	-0.29007	1.40427
11.00900	-0.33325	-0.29434	1.40778
11.01000	-0.33463	-0.29633	1.40808
11.01100	-0.33493	-0.29968	1.41174
11.01200	-0.33569	-0.30441	1.41235
11.01300	-0.33737	-0.30624	1.41388
11.01400	-0.33875	-0.30991	1.41602
11.01500	-0.33844	-0.31433	1.41922
11.01600	-0.33890	-0.31601	1.42014
11.01700	-0.34042	-0.31891	1.42212
11.01800	-0.34134	-0.32410	1.42532
11.01900	-0.34348	-0.32761	1.42776
11.02000	-0.34500	-0.33066	1.43051
11.02100	-0.34637	-0.33615	1.43539
11.02200	-0.35172	-0.33981	1.43890
11.02300	-0.35309	-0.34622	1.44363
11.02400	-0.35675	-0.34882	1.44867
11.02500	-0.36057	-0.35309	1.45203
11.02600	-0.36423	-0.35767	1.45645
11.02700	-0.36865	-0.36346	1.46088
11.02800	-0.37094	-0.36682	1.46515
11.02900	-0.37384	-0.37216	1.46896
11.03000	-0.37674	-0.37720	1.47415
11.03100	-0.37933	-0.38086	1.47858
11.03200	-0.38071	-0.38620	1.48209
11.03300	-0.38452	-0.39169	1.48651
11.03400	-0.38574	-0.39627	1.48941
11.03500	-0.38681	-0.40131	1.49353
11.03600	-0.38940	-0.40436	1.49628
11.03700	-0.39063	-0.40970	1.49841
11.03800	-0.39230	-0.41229	1.50101
11.03900	-0.39383	-0.41641	1.50406
11.04000	-0.39429	-0.41977	1.50803
11.04100	-0.39719	-0.42007	1.51169
11.04200	-0.39764	-0.42221	1.51398
11.04300	-0.40039	-0.42328	1.51749
11.04400	-0.40268	-0.42282	1.52283
11.04500	-0.40436	-0.42160	1.52908
11.04600	-0.40421	-0.42221	1.53137
11.04700	-0.40756	-0.42068	1.53702
11.04800	-0.40741	-0.42160	1.54327
11.04900	-0.40863	-0.42099	1.54694
11.05000	-0.40848	-0.41962	1.55167
11.05100	-0.41000	-0.41824	1.55746
11.05200	-0.40848	-0.41840	1.56326
11.05300	-0.41107	-0.42068	1.56784
11.05400	-0.41031	-0.41962	1.57227
11.05500	-0.41229	-0.42053	1.57608
11.05600	-0.41397	-0.42084	1.58112
11.05700	-0.41382	-0.42374	1.58478
11.05800	-0.41229	-0.42618	1.58783
11.05900	-0.41443	-0.42618	1.59225
11.06000	-0.41550	-0.42786	1.59698
11.06100	-0.41687	-0.43182	1.60187
11.06200	-0.41809	-0.43320	1.60553
11.06300	-0.42053	-0.43549	1.61011
11.06400	-0.42358	-0.43762	1.61270
11.06500	-0.42480	-0.43945	1.61606
11.06600	-0.42679	-0.44128	1.62109
11.06700	-0.42862	-0.44128	1.62674
11.06800	-0.43167	-0.44312	1.63162
11.06900	-0.43243	-0.44357	1.63559
11.07000	-0.43610	-0.44357	1.64169
11.07100	-0.43961	-0.44220	1.64719
11.07200	-0.44098	-0.44098	1.65405
11.07300	-0.44159	-0.43945	1.65894
11.07400	-0.44495	-0.43488	1.66656
11.07500	-0.44769	-0.43350	1.67297
11.07600	-0.44754	-0.42847	1.67923
11.07700	-0.44968	-0.42618	1.68823
11.07800	-0.45044	-0.42297	1.69357
11.07900	-0.45166	-0.41840	1.70059
11.08000	-0.45273	-0.41489	1.70578
11.08100	-0.45441	-0.41061	1.71310
11.08200	-0.45700	-0.40695	1.71906
11.08300	-0.45883	-0.40253	1.72653
11.08400	-0.46036	-0.39856	1.73203
11.08500	-0.46036	-0.39429	1.73798
11.08600	-0.46219	-0.39032	1.74347
11.08700	-0.46478	-0.38605	1.74774
11.08800	-0.46677	-0.38269	1.75323
11.08900	-0.46906	-0.37811	1.75827
11.09000	-0.46906	-0.37277	1.76254
11.09100	-0.47119	-0.36865	1.76880
11.09200	-0.47318	-0.36285	1.77261
11.09300	-0.47424	-0.35980	1.77689
11.09400	-0.47653	-0.35294	1.78345
11.09500	-0.47684	-0.34973	1.78650
11.09600	-0.47745	-0.34454	1.79153
11.09700	-0.47943	-0.33905	1.79626
11.09800	-0.48035	-0.33340	1.80069
11.09900	-0.48035	-0.32959	1.80389
11.10000	-0.48080	-0.32410	1.80878
11.10100	-0.48340	-0.32166	1.81168
11.10200	-0.48309	-0.31784	1.81641
11.10300	-0.48309	-0.31418	1.82068
11.10400	-0.48599	-0.30930	1.82388
11.10500	-0.48676	-0.30609	1.82816
11.10600	-0.48920	-0.30182	1.83380
11.10700	-0.48813	-0.29800	1.83823
11.10800	-0.48965	-0.29617	1.84113
11.10900	-0.48981	-0.29114	1.84570
11.11000	-0.49088	-0.28717	1.84814
11.11100	-0.49377	-0.28320	1.85379
11.11200	-0.49286	-0.27817	1.85822
11.11300	-0.49423	-0.27100	1.86081
11.11400	-0.49576	-0.26489	1.86584
11.11500	-0.49713	-0.25955	1.87027
11.11600	-0.49759	-0.25497	1.87271
11.11700	-0.49744	-0.24780	1.87790
11.11800	-0.49820	-0.24429	1.88354
11.11900	-0.49927	-0.23712	1.88721
11.12000	-0.49866	-0.23209	1.89148
11.12100	-0.49774	-0.22766	1.89621
11.12200	-0.49728	-0.22141	1.90033
11.12300	-0.49622	-0.21622	1.90506
11.12400	-0.49515	-0.21164	1.90994
11.12500	-0.49393	-0.20508	1.91437
11.12600	-0.49179	-0.19852	1.91818
11.12700	-0.49210	-0.19318	1.92245
11.12800	-0.49225	-0.18723	1.92932
11.12900	-0.49164	-0.17990	1.93039
11.13000	-0.49149	-0.17471	1.93527
11.13100	-0.49179	-0.16739	1.93817
11.13200	-0.49149	-0.16113	1.94260
11.13300	-0.49240	-0.15442	1.94519
11.13400	-0.49210	-0.14786	1.94931
11.13500	-0.49194	-0.14282	1.95160
11.13600	-0.49225	-0.13763	1.95541
11.13700	-0.49118	-0.13153	1.95557
11.13800	-0.48965	-0.12619	1.95847
11.13900	-0.48798	-0.12192	1.96213
11.14000	-0.48843	-0.11841	1.96365
11.14100	-0.48798	-0.11337	1.96564
11.14200	-0.48477	-0.10941	1.96930
11.14300	-0.48447	-0.10544	1.97174
11.14400	-0.48447	-0.10040	1.97510
11.14500	-0.48203	-0.09735	1.97662
11.14600	-0.48187	-0.09186	1.97906
11.14700	-0.48096	-0.08743	1.98196
11.14800	-0.48019	-0.08209	1.98364
11.14900	-0.47989	-0.07568	1.98761
11.15000	-0.47821	-0.06958	1.99036
11.15100	-0.47699	-0.06439	1.99265
11.15200	-0.47562	-0.05829	1.99707
11.15300	-0.47684	-0.05386	2.00165
11.15400	-0.47348	-0.04593	2.00333
11.15500	-0.47272	-0.04303	2.00607
11.15600	-0.47318	-0.04044	2.00851
11.15700	-0.47119	-0.03632	2.01263
11.15800	-0.47073	-0.03296	2.01767
11.15900	-0.46906	-0.02838	2.01981
11.16000	-0.46951	-0.02747	2.02087
11.16100	-0.46829	-0.02472	2.02698
11.16200	-0.46646	-0.02274	2.02957
11.16300	-0.46448	-0.02075	2.03323
11.16400	-0.46555	-0.01892	2.03720
11.16500	-0.46280	-0.01801	2.03964
11.16600	-0.46051	-0.01617	2.04208
11.16700	-0.46051	-0.01602	2.04651
11.16800	-0.45853	-0.01617	2.04895
11.16900	-0.45639	-0.01389	2.05139
11.17000	-0.45486	-0.01358	2.05582
11.17100	-0.45380	-0.01297	2.05795
11.17200	-0.45074	-0.01282	2.06055
11.17300	-0.44846	-0.01205	2.06421
11.17400	-0.44632	-0.01114	2.06619
11.17500	-0.44266	-0.01053	2.06879
11.17600	-0.43839	-0.01022	2.07352
11.17700	-0.43503	-0.00656	2.07520
11.17800	-0.43396	-0.00549	2.07993
11.17900	-0.42999	-0.00305	2.08298
11.18000	-0.42526	0.00076	2.08801
11.18100	-0.42114	0.00183	2.09396
11.18200	-0.41946	0.00473	2.09900
11.18300	-0.41336	0.00580	2.10449
11.18400	-0.40939	0.00763	2.11044
11.18500	-0.40710	0.00839	2.11746
11.18600	-0.40512	0.00916	2.12296
11.18700	-0.40298	0.00839	2.12753
11.18800	-0.40100	0.00778	2.13303
11.18900	-0.40024	0.00565	2.13715
11.19000	-0.39764	0.00244	2.14325
11.19100	-0.39505	0.00153	2.14844
11.19200	-0.39276	0.00320	2.15240
11.19300	-0.39124	0.00443	2.15866
11.19400	-0.39124	0.00839	2.16339
11.19500	-0.38956	0.01450	2.16827
11.19600	-0.38773	0.02167	2.17163
11.19700	-0.38773	0.03067	2.17438
11.19800	-0.38635	0.04120	2.17789
11.19900	-0.38605	0.05081	2.18323
11.20000	-0.38620	0.06119	2.18658
11.20100	-0.38635	0.07156	2.19162
11.20200	-0.38605	0.08072	2.19620
11.20300	-0.38330	0.08621	2.19986
11.20400	-0.38055	0.09369	2.20398
11.20500	-0.37781	0.09705	2.20856
11.20600	-0.37537	0.10071	2.21161
11.20700	-0.36957	0.10468	2.21725
11.20800	-0.36560	0.10574	2.22168
11.20900	-0.36118	0.10956	2.22626
11.21000	-0.35492	0.11383	2.23221
11.21100	-0.35019	0.11719	2.23846
11.21200	-0.34363	0.12360	2.24380
11.21300	-0.33951	0.12939	2.25037
11.21400	-0.33524	0.13794	2.25433
11.21500	-0.33081	0.14679	2.26135
11.21600	-0.32501	0.15717	2.26669
11.21700	-0.32303	0.16876	2.27295
11.21800	-0.31845	0.17776	2.27661
11.21900	-0.31387	0.18738	2.28302
11.22000	-0.31174	0.19485	2.28745
11.22100	-0.30685	0.20416	2.29324
11.22200	-0.30426	0.21057	2.29691
11.22300	-0.30136	0.21637	2.29935
11.22400	-0.29816	0.22339	2.30453
11.22500	-0.29602	0.22675	2.30820
11.22600	-0.29205	0.23270	2.31049
11.22700	-0.28885	0.23819	2.31430
11.22800	-0.28503	0.24261	2.31720
11.22900	-0.28336	0.24704	2.31857
11.23000	-0.27893	0.25330	2.32315
11.23100	-0.27557	0.26031	2.32422
11.23200	-0.27039	0.26825	2.32895
11.23300	-0.26611	0.27710	2.33139
11.23400	-0.26123	0.28564	2.33444
11.23500	-0.25757	0.29327	2.33765
11.23600	-0.25528	0.30304	2.34024
11.23700	-0.25009	0.31265	2.34421
11.23800	-0.24796	0.32013	2.34665
11.23900	-0.24323	0.32883	2.35062
11.24000	-0.23972	0.33585	2.35138
11.24100	-0.23560	0.34241	2.35428
11.24200	-0.23239	0.34836	2.35840
11.24300	-0.22858	0.35385	2.36115
11.24400	-0.22430	0.36026	2.36298
11.24500	-0.22034	0.36316	2.36740
11.24600	-0.21606	0.36942	2.36938
11.24700	-0.21347	0.37491	2.37152
11.24800	-0.20996	0.37964	2.37488
11.24900	-0.20737	0.38422	2.37640
11.25000	-0.20355	0.39139	2.37946
11.25100	-0.20081	0.39764	2.38159
11.25200	-0.19745	0.40344	2.38388
11.25300	-0.19470	0.40924	2.38617
11.25400	-0.19424	0.41611	2.38907
11.25500	-0.19272	0.42160	2.39273
11.25600	-0.19394	0.42892	2.39441
11.25700	-0.19196	0.43350	2.39563
11.25800	-0.19012	0.43869	2.39746
11.25900	-0.19028	0.44556	2.40036
11.26000	-0.18814	0.44952	2.40265
11.26100	-0.18646	0.45288	2.40402
11.26200	-0.18463	0.45471	2.40662
11.26300	-0.18433	0.45990	2.40814
11.26400	-0.18066	0.46295	2.41013
11.26500	-0.17700	0.46524	2.41211
11.26600	-0.17487	0.46951	2.41333
11.26700	-0.17181	0.47150	2.41379
11.26800	-0.16785	0.47516	2.41577
11.26900	-0.16510	0.47913	2.41562
11.27000	-0.16510	0.48111	2.41669
11.27100	-0.16449	0.48767	2.41791
11.27200	-0.16220	0.49255	2.41882
11.27300	-0.16220	0.49713	2.41959
11.27400	-0.16205	0.50308	2.42111
11.27500	-0.16037	0.50903	2.42264
11.27600	-0.16129	0.51575	2.42355
11.27700	-0.16235	0.52139	2.42386
11.27800	-0.16312	0.52750	2.42294
11.27900	-0.16434	0.53238	2.42538
11.28000	-0.16373	0.53757	2.42386
11.28100	-0.16083	0.54276	2.42447
11.28200	-0.16220	0.54703	2.42554
11.28300	-0.15961	0.55222	2.42554
11.28400	-0.15884	0.55649	2.42538
11.28500	-0.15686	0.56183	2.42630
11.28600	-0.15427	0.56686	2.42599
11.28700	-0.15076	0.57129	2.42645
11.28800	-0.14511	0.57709	2.42737
11.28900	-0.14008	0.58258	2.42783
11.29000	-0.13397	0.58899	2.42889
11.29100	-0.12787	0.59601	2.42798
11.29200	-0.12192	0.60257	2.42889
11.29300	-0.11459	0.60959	2.43027
11.29400	-0.10605	0.61646	2.43179
11.29500	-0.10010	0.62286	2.43118
11.29600	-0.09415	0.62927	2.43210
11.29700	-0.08804	0.63553	2.43179
11.29800	-0.08133	0.64011	2.43347
11.29900	-0.07874	0.64484	2.43286
11.30000	-0.07324	0.64850	2.43347
11.30100	-0.06958	0.65414	2.43347
11.30200	-0.06851	0.65628	2.43362
11.30300	-0.06485	0.66162	2.43423
11.30400	-0.06393	0.66513	2.43317
11.30500	-0.06271	0.66757	2.43317
11.30600	-0.06226	0.67245	2.43317
11.30700	-0.06256	0.67581	2.43301
11.30800	-0.06256	0.68054	2.43210
11.30900	-0.06134	0.68619	2.42996
11.31000	-0.06058	0.68970	2.43042
11.31100	-0.05981	0.69519	2.42783
11.31200	-0.05676	0.69901	2.42676
11.31300	-0.05524	0.70389	2.42920
11.31400	-0.04822	0.70892	2.42722
11.31500	-0.04471	0.71487	2.42859
11.31600	-0.04379	0.71991	2.42599
11.31700	-0.03891	0.72784	2.42676
11.31800	-0.03326	0.73563	2.42432
11.31900	-0.02747	0.74097	2.42493
11.32000	-0.02136	0.74982	2.42523
11.32100	-0.01511	0.76019	2.42325
11.32200	-0.00702	0.76721	2.42294
11.32300	0.00214	0.77698	2.42096
11.32400	0.00885	0.78659	2.42065
11.32500	0.01862	0.79437	2.42020
11.32600	0.03128	0.80368	2.42004
11.32700	0.04028	0.81223	2.41760
11.32800	0.05020	0.81879	2.41470
11.32900	0.06210	0.82596	2.41302
11.33000	0.07126	0.83313	2.41348
11.33100	0.08072	0.83908	2.41135
11.33200	0.09064	0.84747	2.41135
11.33300	0.09903	0.85281	2.40829
11.33400	0.10651	0.85922	2.40662
11.33500	0.11337	0.86472	2.40402
11.33600	0.11963	0.87234	2.40204
11.33700	0.12665	0.87921	2.40067
11.33800	0.12970	0.88715	2.39624
11.33900	0.13382	0.89584	2.39716
11.34000	0.13596	0.90302	2.39502
11.34100	0.13840	0.91034	2.39212
11.34200	0.14038	0.92178	2.38770
11.34300	0.14420	0.92926	2.38602
11.34400	0.14954	0.93750	2.38342
11.34500	0.15579	0.94574	2.38190
11.34600	0.16312	0.95398	2.37839
11.34700	0.16937	0.96344	2.37396
11.34800	0.17776	0.97198	2.36954
11.34900	0.18677	0.98312	2.36740
11.35000	0.19623	0.99014	2.36313
11.35100	0.20523	1.00006	2.35870
11.35200	0.21408	1.00998	2.35382
11.35300	0.22079	1.01837	2.35031
11.35400	0.23102	1.02615	2.34604
11.35500	0.23743	1.03577	2.34039
11.35600	0.24338	1.04294	2.33765
11.35700	0.24948	1.05103	2.33063
11.35800	0.25467	1.05835	2.32590
11.35900	0.26016	1.06293	2.32025
11.36000	0.26535	1.06750	2.31506
11.36100	0.27054	1.07498	2.31003
11.36200	0.27451	1.08002	2.30377
11.36300	0.28198	1.08795	2.29614
11.36400	0.28671	1.09329	2.29034
11.36500	0.29160	1.09894	2.28149
11.36600	0.29984	1.10794	2.27524
11.36700	0.30838	1.11282	2.26669
11.36800	0.31631	1.11633	2.25662
11.36900	0.32440	1.12350	2.24869
11.37000	0.33218	1.12915	2.23938
11.37100	0.33997	1.13312	2.22824
11.37200	0.34531	1.13693	2.21954
11.37300	0.35294	1.14090	2.20749
11.37400	0.35736	1.14395	2.19818
11.37500	0.36301	1.14868	2.18704
11.37600	0.36682	1.14975	2.17667
11.37700	0.37064	1.15295	2.16217
11.37800	0.37537	1.15417	2.14966
11.37900	0.37903	1.15372	2.13577
11.38000	0.38239	1.15417	2.12082
11.38100	0.38605	1.15448	2.10571
11.38200	0.39185	1.15341	2.08862
11.38300	0.39688	1.15234	2.07214
11.38400	0.40436	1.15067	2.05521
11.38500	0.41061	1.14670	2.03751
11.38600	0.41748	1.14502	2.02026
11.38700	0.42404	1.14136	2.00256
11.38800	0.42984	1.13586	1.98334
11.38900	0.43625	1.13190	1.96243
11.39000	0.44205	1.12488	1.94107
11.39100	0.44922	1.11694	1.92108
11.39200	0.45212	1.11267	1.90338
11.39300	0.45517	1.10474	1.88263
11.39400	0.45593	1.09589	1.85791
11.39500	0.45837	1.08475	1.83380
11.39600	0.45868	1.07498	1.80679
11.39700	0.45929	1.06049	1.78391
11.39800	0.45776	1.04431	1.75598
11.39900	0.45975	1.02356	1.72729
11.40000	0.45975	1.00006	1.69952
11.40100	0.45746	0.97565	1.67145
11.40200	0.45425	0.95367	1.64490
11.40300	0.44968	0.92926	1.61774
11.40400	0.44556	0.90424	1.58798
11.40500	0.43991	0.87723	1.55640
11.40600	0.43396	0.85175	1.52359
11.40700	0.42816	0.82581	1.49109
11.40800	0.42252	0.79987	1.45920
11.40900	0.41977	0.77316	1.42517
11.41000	0.41855	0.74326	1.39023
11.41100	0.41473	0.71198	1.35239
11.41200	0.41336	0.67963	1.31409
11.41300	0.41336	0.64590	1.27655
11.41400	0.41031	0.61203	1.23474
11.41500	0.40939	0.57861	1.19675
11.41600	0.40695	0.54245	1.15494
11.41700	0.40451	0.50934	1.11481
11.41800	0.40085	0.47592	1.07498
11.41900	0.39902	0.44006	1.03027
11.42000	0.39673	0.40695	0.99106
11.42100	0.39230	0.37811	0.94833
11.42200	0.39169	0.35187	0.90988
11.42300	0.38559	0.32745	0.87265
11.42400	0.37827	0.30716	0.83328
11.42500	0.37140	0.28107	0.79361
11.42600	0.36316	0.25681	0.75272
11.42700	0.35126	0.23453	0.70953
11.42800	0.34103	0.21469	0.67001
11.42900	0.32425	0.19623	0.63202
11.43000	0.31311	0.18066	0.59753
11.43100	0.29922	0.16281	0.56519
11.43200	0.28824	0.14435	0.53146
11.43300	0.27847	0.12207	0.49545
11.43400	0.26840	0.10208	0.46112
11.43500	0.25055	0.08682	0.42831
11.43600	0.23102	0.07324	0.39459
11.43700	0.20508	0.05646	0.36041
11.43800	0.17883	0.03448	0.32806
11.43900	0.15106	0.01053	0.29938
11.44000	0.11780	-0.01114	0.27481
11.44100	0.07904	-0.02777	0.24811
11.44200	0.03815	-0.04578	0.22491
11.44300	-0.00397	-0.06287	0.20020
11.44400	-0.04562	-0.07767	0.17731
11.44500	-0.08301	-0.09186	0.15335
11.44600	-0.10818	-0.10956	0.13275
11.44700	-0.12131	-0.13260	0.11475
11.44800	-0.13168	-0.15396	0.10178
11.44900	-0.14297	-0.16647	0.08392
11.45000	-0.14847	-0.17380	0.06943
11.45100	-0.15366	-0.18005	0.05646
11.45200	-0.15549	-0.18112	0.04333
11.45300	-0.15442	-0.17365	0.03952
11.45400	-0.15610	-0.15869	0.03387
11.45500	-0.16388	-0.14236	0.03067
11.45600	-0.17197	-0.11749	0.02533
11.45700	-0.18173	-0.08453	0.01968
11.45800	-0.18326	-0.04364	0.01663
11.45900	-0.17883	-0.00305	0.01236
11.46000	-0.17136	0.03693	0.01038
11.46100	-0.15289	0.07553	0.00900
11.46200	-0.12497	0.10818	0.00793
11.46300	-0.09293	0.13290	0.01053
11.46400	-0.06424	0.15137	0.01175
11.46500	-0.04349	0.16922	0.01190
11.46600	-0.03235	0.17593	0.01144
11.46700	-0.02701	0.16876	0.00748
11.46800	-0.01831	0.15762	0.00351
11.46900	-0.00732	0.13931	0.00153
11.47000	-0.00137	0.11581	-0.00305
11.47100	-0.00168	0.09125	-0.00488
11.47200	-0.00992	0.06714	-0.00580
11.47300	-0.02518	0.04364	-0.00183
11.47400	-0.04410	0.02121	-0.00015
11.47500	-0.06439	0.00198	0.00259
11.47600	-0.08636	-0.01236	0.00351
11.47700	-0.10529	-0.02167	0.00549
11.47800	-0.11734	-0.02945	0.00381
11.47900	-0.12497	-0.03128	0.00427
11.48000	-0.12894	-0.02487	0.00534
11.48100	-0.12772	-0.01236	0.00641
11.48200	-0.12253	0.00336	0.00900
11.48300	-0.11307	0.02502	0.00870
11.48400	-0.09598	0.04456	0.00778
11.48500	-0.07614	0.06302	0.00687
11.48600	-0.05417	0.07797	0.00305
11.48700	-0.03555	0.09384	0.00244
11.48800	-0.01663	0.10223	-0.00015
11.48900	-0.00687	0.10666	0.00168
11.49000	-0.00031	0.10544	0.00092
11.49100	0.00290	0.09659	0.00046
11.49200	0.00275	0.08560	-0.00153
11.49300	-0.00015	0.07416	-0.00183
11.49400	-0.01190	0.05676	-0.00320
11.49500	-0.02426	0.04471	-0.00122
11.49600	-0.03784	0.03143	0.00153
11.49700	-0.05219	0.01755	0.00229
11.49800	-0.07996	-0.01465	0.02197
11.49900	-0.11749	-0.08026	0.07980
11.50000	-0.08820	-0.03540	0.03738
11.50100	-0.07935	-0.00137	-0.03265
11.50200	-0.02228	-0.01312	-0.05920
11.50300	0.04364	-0.01114	-0.04776
11.50400	0.04578	-0.01022	-0.01434
11.50500	0.00687	-0.00900	0.01801
11.50600	-0.01953	0.01450	0.02228
11.50700	-0.01984	0.02350	0.00885
11.50800	-0.00977	0.01816	-0.01663
11.50900	-0.01740	0.01999	-0.02472
11.51000	-0.05463	0.03342	-0.00992
11.51100	-0.08911	0.04623	-0.00015
11.51200	-0.09491	0.04791	0.00427
11.51300	-0.08743	0.05615	0.01099
11.51400	-0.08072	0.06516	0.01251
11.51500	-0.07156	0.05096	0.01526
11.51600	-0.07004	0.04089	0.01770
11.51700	-0.08209	0.04791	0.01053
11.51800	-0.08850	0.05234	0.00351
11.51900	-0.06760	0.04425	0.00366
11.52000	-0.04471	0.03220	0.00397
11.52100	-0.03067	0.02151	-0.00320
11.52200	-0.01968	0.01541	-0.00031
11.52300	-0.02090	0.02319	0.00168
11.52400	-0.02548	0.02457	-0.00504
11.52500	-0.01831	0.01862	-0.00580
11.52600	-0.01312	0.01389	-0.01022
11.52700	-0.02914	0.01892	-0.01419
11.52800	-0.04349	0.03204	-0.01190
11.52900	-0.05630	0.04089	-0.00061
11.53000	-0.07309	0.04837	0.01038
11.53100	-0.08408	0.05768	0.01587
11.53200	-0.08774	0.06287	0.01450
11.53300	-0.09155	0.06149	0.00565
11.53400	-0.09171	0.05905	-0.00275
11.53500	-0.08163	0.05798	-0.00198
11.53600	-0.07767	0.05569	0.00107
11.53700	-0.07034	0.05356	0.00534
11.53800	-0.05493	0.04745	0.01022
11.53900	-0.04181	0.04059	0.01053
11.54000	-0.03479	0.03296	0.00381
11.54100	-0.02533	0.02991	-0.00504
11.54200	-0.02106	0.02350	-0.01038
11.54300	-0.02335	0.01541	-0.01373
11.54400	-0.02853	0.01785	-0.01083
11.54500	-0.03876	0.02213	-0.00214
11.54600	-0.04990	0.03326	0.00153
11.54700	-0.05676	0.03815	0.00671
11.54800	-0.06149	0.03677	0.01068
11.54900	-0.07523	0.04074	0.00656
11.55000	-0.08560	0.04852	0.00381
11.55100	-0.08453	0.05051	0.00137
11.55200	-0.08148	0.04913	0.00092
11.55300	-0.07446	0.05035	0.00198
11.55400	-0.06821	0.05341	0.00305
11.55500	-0.06302	0.05524	0.00580
11.55600	-0.05157	0.05295	0.00488
11.55700	-0.03860	0.04868	0.00473
11.55800	-0.02853	0.04166	0.00168
11.55900	-0.02518	0.03845	-0.00565
11.56000	-0.02380	0.03632	-0.00748
11.56100	-0.02594	0.03174	-0.00717
11.56200	-0.02899	0.02884	-0.00488
11.56300	-0.03662	0.02960	-0.00351
11.56400	-0.04929	0.02884	0.00229
11.56500	-0.06378	0.02945	0.00488
11.56600	-0.07309	0.03098	0.00656
11.56700	-0.07828	0.03052	0.00595
11.56800	-0.08026	0.03143	0.00336
11.56900	-0.07813	0.03189	0.00244
11.57000	-0.07416	0.03281	0.00214
11.57100	-0.06592	0.03723	0.00244
11.57200	-0.05753	0.03937	0.00381
11.57300	-0.04654	0.04333	0.00397
11.57400	-0.03708	0.04639	0.00275
11.57500	-0.02625	0.04593	0.00076
11.57600	-0.01938	0.04684	-0.00412
11.57700	-0.01495	0.04593	-0.00504
11.57800	-0.01343	0.04410	-0.00443
11.57900	-0.01572	0.04150	-0.00168
11.58000	-0.02106	0.04150	0.00092
11.58100	-0.03082	0.03937	0.00168
11.58200	-0.04028	0.03754	0.00153
11.58300	-0.04929	0.03586	0.00198
11.58400	-0.06882	0.02014	0.01266
11.58500	-0.08514	-0.00519	0.03372
11.58600	-0.07660	0.00351	0.01465
11.58700	-0.06866	0.01678	-0.02106
11.58800	-0.03235	0.01648	-0.02991
11.58900	-0.00626	0.01511	-0.01968
11.59000	-0.00610	0.01740	-0.00092
11.59100	0.00412	0.02213	0.01312
11.59200	0.00748	0.02487	0.01556
11.59300	0.00031	0.01770	0.00717
11.59400	-0.00275	0.02106	-0.00824
11.59500	-0.01480	0.02411	-0.01328
11.59600	-0.03220	0.02014	-0.00778
11.59700	-0.05020	0.02396	-0.00305
11.59800	-0.05859	0.02960	0.00198
11.59900	-0.06088	0.03906	0.00381
11.60000	-0.05508	0.04272	0.00290
11.60100	-0.04852	0.03830	0.00641
11.60200	-0.04959	0.03830	0.01083
11.60300	-0.05554	0.04333	0.01007
11.60400	-0.05936	0.04669	0.00809
11.60500	-0.04959	0.04303	0.00641
11.60600	-0.03784	0.03952	0.00214
11.60700	-0.03143	0.03357	-0.00153
11.60800	-0.02808	0.03387	-0.00168
11.60900	-0.03067	0.03555	-0.00168
11.61000	-0.03052	0.03113	-0.00290
11.61100	-0.02594	0.02426	-0.00351
11.61200	-0.02808	0.02304	-0.00305
11.61300	-0.03586	0.02533	-0.00580
11.61400	-0.04471	0.03021	-0.00305
11.61500	-0.05066	0.03540	0.00290
11.61600	-0.05737	0.03860	0.00793
11.61700	-0.06027	0.04379	0.00885
11.61800	-0.06058	0.04547	0.00793
11.61900	-0.05966	0.04684	0.00214
11.62000	-0.05386	0.04517	-0.00061
