"s"	"Fx"	"Fy"	"Fz"
0.63200	0.11292	-0.06714	-0.15762
0.63300	0.11337	-0.06546	-0.15930
0.63400	0.11307	-0.06561	-0.15884
0.63500	0.11261	-0.06607	-0.15900
0.63600	0.11444	-0.06546	-0.15671
0.63700	0.11307	-0.06607	-0.15717
0.63800	0.11444	-0.06516	-0.15701
0.63900	0.11353	-0.06622	-0.15793
0.64000	0.11368	-0.06622	-0.15839
0.64100	0.11307	-0.06714	-0.15823
0.64200	0.11353	-0.06592	-0.15869
0.64300	0.11276	-0.06638	-0.15793
0.64400	0.11215	-0.06470	-0.15762
0.64500	0.11322	-0.06638	-0.15701
0.64600	0.11185	-0.06638	-0.15808
0.64700	0.11154	-0.06561	-0.15732
0.64800	0.11154	-0.06607	-0.15778
0.64900	0.11337	-0.06622	-0.15854
0.65000	0.11353	-0.06592	-0.15762
0.65100	0.11337	-0.06592	-0.15732
0.65200	0.11322	-0.06638	-0.15701
0.65300	0.11261	-0.06500	-0.15701
0.65400	0.11292	-0.06760	-0.15762
0.65500	0.11276	-0.06439	-0.15686
0.65600	0.11322	-0.06714	-0.15930
0.65700	0.11292	-0.06607	-0.15762
0.65800	0.11383	-0.06607	-0.15656
0.65900	0.11276	-0.06607	-0.15854
0.66000	0.11307	-0.06638	-0.15823
0.66100	0.11459	-0.06485	-0.15656
0.66200	0.11322	-0.06699	-0.15854
0.66300	0.11398	-0.06729	-0.15808
0.66400	0.11307	-0.06607	-0.15854
0.66500	0.11353	-0.06683	-0.15793
0.66600	0.11200	-0.06546	-0.15671
0.66700	0.11230	-0.06668	-0.15717
0.66800	0.11154	-0.06592	-0.15717
0.66900	0.11246	-0.06561	-0.15793
0.67000	0.11276	-0.06531	-0.15732
0.67100	0.11307	-0.06531	-0.15778
0.67200	0.11246	-0.06577	-0.15701
0.67300	0.11276	-0.06500	-0.15778
0.67400	0.11398	-0.06561	-0.15701
0.67500	0.11292	-0.06668	-0.15808
0.67600	0.11307	-0.06653	-0.15900
0.67700	0.11368	-0.06516	-0.15671
0.67800	0.11322	-0.06561	-0.15869
0.67900	0.11414	-0.06561	-0.15717
0.68000	0.11307	-0.06699	-0.15839
0.68100	0.11368	-0.06714	-0.15640
0.68200	0.11353	-0.06531	-0.15686
0.68300	0.11307	-0.06561	-0.15747
0.68400	0.11307	-0.06668	-0.15747
0.68500	0.11337	-0.06577	-0.15839
0.68600	0.11261	-0.06622	-0.15732
0.68700	0.11383	-0.06683	-0.15717
0.68800	0.11307	-0.06668	-0.15732
0.68900	0.11276	-0.06470	-0.15778
0.69000	0.11368	-0.06470	-0.15701
0.69100	0.11307	-0.06622	-0.15869
0.69200	0.11398	-0.06561	-0.15869
0.69300	0.11307	-0.06653	-0.15732
0.69400	0.11398	-0.06638	-0.15762
0.69500	0.11246	-0.06638	-0.15762
0.69600	0.11185	-0.06653	-0.15640
0.69700	0.11353	-0.06592	-0.15762
0.69800	0.11230	-0.06653	-0.15701
0.69900	0.11276	-0.06668	-0.15717
0.70000	0.11459	-0.06561	-0.15747
0.70100	0.11307	-0.06577	-0.15762
0.70200	0.11292	-0.06577	-0.15762
0.70300	0.11246	-0.06683	-0.15686
0.70400	0.11414	-0.06668	-0.15823
0.70500	0.11215	-0.06699	-0.15762
0.70600	0.11398	-0.06531	-0.15869
0.70700	0.11414	-0.06638	-0.15762
0.70800	0.11292	-0.06546	-0.15747
0.70900	0.11429	-0.06592	-0.15701
0.71000	0.11414	-0.06683	-0.15717
0.71100	0.11368	-0.06454	-0.15854
0.71200	0.11459	-0.06577	-0.15854
0.71300	0.11383	-0.06683	-0.15778
0.71400	0.11292	-0.06485	-0.15762
0.71500	0.11337	-0.06638	-0.15823
0.71600	0.11368	-0.06561	-0.15915
0.71700	0.11246	-0.06653	-0.15884
0.71800	0.11292	-0.06439	-0.15778
0.71900	0.11276	-0.06638	-0.15854
0.72000	0.11398	-0.06531	-0.15656
0.72100	0.11200	-0.06683	-0.15778
0.72200	0.11353	-0.06454	-0.15961
0.72300	0.11322	-0.06531	-0.15793
0.72400	0.11444	-0.06561	-0.15762
0.72500	0.11398	-0.06607	-0.15762
0.72600	0.11292	-0.06622	-0.15839
0.72700	0.11261	-0.06714	-0.15732
0.72800	0.11353	-0.06531	-0.15762
0.72900	0.11215	-0.06668	-0.15747
0.73000	0.11276	-0.06729	-0.15854
0.73100	0.11398	-0.06561	-0.15762
0.73200	0.11429	-0.06653	-0.15701
0.73300	0.11292	-0.06546	-0.15778
0.73400	0.11429	-0.06500	-0.15747
0.73500	0.11322	-0.06714	-0.15701
0.73600	0.11475	-0.06577	-0.15747
0.73700	0.11246	-0.06531	-0.15732
0.73800	0.11246	-0.06531	-0.15717
0.73900	0.11398	-0.06577	-0.15625
0.74000	0.11353	-0.06592	-0.15640
0.74100	0.11230	-0.06561	-0.15747
0.74200	0.11292	-0.06607	-0.15839
0.74300	0.11368	-0.06577	-0.15823
0.74400	0.11459	-0.06592	-0.15686
0.74500	0.11215	-0.06638	-0.15686
0.74600	0.11307	-0.06622	-0.15701
0.74700	0.11276	-0.06485	-0.15762
0.74800	0.11276	-0.06592	-0.15732
0.74900	0.11353	-0.06622	-0.15701
0.75000	0.11490	-0.06561	-0.15900
0.75100	0.11307	-0.06546	-0.15686
0.75200	0.11337	-0.06638	-0.15717
0.75300	0.11444	-0.06531	-0.15686
0.75400	0.11414	-0.06638	-0.15778
0.75500	0.11307	-0.06607	-0.15701
0.75600	0.11368	-0.06653	-0.15747
0.75700	0.11276	-0.06638	-0.15778
0.75800	0.11261	-0.06561	-0.15762
0.75900	0.11246	-0.06668	-0.15701
0.76000	0.11459	-0.06744	-0.15808
0.76100	0.11292	-0.06622	-0.15793
0.76200	0.11414	-0.06638	-0.15640
0.76300	0.11383	-0.06760	-0.15732
0.76400	0.11246	-0.06607	-0.15884
0.76500	0.11429	-0.06531	-0.15671
0.76600	0.11276	-0.06516	-0.15732
0.76700	0.11353	-0.06622	-0.15747
0.76800	0.11292	-0.06546	-0.15671
0.76900	0.11261	-0.06638	-0.15839
0.77000	0.11307	-0.06592	-0.15717
0.77100	0.11383	-0.06622	-0.15884
0.77200	0.11383	-0.06699	-0.15900
0.77300	0.11307	-0.06516	-0.15778
0.77400	0.11383	-0.06607	-0.15686
0.77500	0.11292	-0.06607	-0.15762
0.77600	0.11322	-0.06500	-0.15686
0.77700	0.11230	-0.06622	-0.15778
0.77800	0.11215	-0.06577	-0.15823
0.77900	0.11230	-0.06638	-0.15640
0.78000	0.11337	-0.06592	-0.15823
0.78100	0.11368	-0.06546	-0.15793
0.78200	0.11353	-0.06546	-0.15594
0.78300	0.11353	-0.06546	-0.15823
0.78400	0.11322	-0.06561	-0.15839
0.78500	0.11337	-0.06592	-0.15747
0.78600	0.11398	-0.06485	-0.15732
0.78700	0.11368	-0.06592	-0.15839
0.78800	0.11307	-0.06592	-0.15823
0.78900	0.11322	-0.06577	-0.15762
0.79000	0.11383	-0.06607	-0.15854
0.79100	0.11368	-0.06500	-0.15869
0.79200	0.11292	-0.06531	-0.15762
0.79300	0.11368	-0.06622	-0.15900
0.79400	0.11292	-0.06683	-0.15762
0.79500	0.11276	-0.06668	-0.15839
0.79600	0.11292	-0.06561	-0.15869
0.79700	0.11398	-0.06653	-0.15961
0.79800	0.11307	-0.06668	-0.15778
0.79900	0.11353	-0.06821	-0.15747
0.80000	0.11353	-0.06592	-0.15701
0.80100	0.11475	-0.06638	-0.15869
0.80200	0.11230	-0.06607	-0.15747
0.80300	0.11246	-0.06668	-0.15915
0.80400	0.11230	-0.06699	-0.15671
0.80500	0.11368	-0.06577	-0.15793
0.80600	0.11276	-0.06592	-0.15793
0.80700	0.11261	-0.06577	-0.15869
0.80800	0.11292	-0.06577	-0.15686
0.80900	0.11322	-0.06683	-0.15808
0.81000	0.11292	-0.06439	-0.15747
0.81100	0.11292	-0.06607	-0.15793
0.81200	0.11276	-0.06653	-0.15564
0.81300	0.11307	-0.06638	-0.15839
0.81400	0.11429	-0.06592	-0.15671
0.81500	0.11337	-0.06546	-0.15823
0.81600	0.11475	-0.06714	-0.15778
0.81700	0.11368	-0.06516	-0.15869
0.81800	0.11398	-0.06409	-0.15854
0.81900	0.11292	-0.06668	-0.15701
0.82000	0.11368	-0.06622	-0.15854
0.82100	0.11368	-0.06561	-0.15686
0.82200	0.11398	-0.06531	-0.15808
0.82300	0.11307	-0.06622	-0.15747
0.82400	0.11322	-0.06607	-0.15793
0.82500	0.11398	-0.06577	-0.15701
0.82600	0.11246	-0.06439	-0.15793
0.82700	0.11276	-0.06577	-0.15823
0.82800	0.11307	-0.06699	-0.15747
0.82900	0.11261	-0.06607	-0.15869
0.83000	0.11200	-0.06607	-0.15900
0.83100	0.11368	-0.06500	-0.15747
0.83200	0.11322	-0.06531	-0.15839
0.83300	0.11398	-0.06607	-0.15884
0.83400	0.11368	-0.06607	-0.15762
0.83500	0.11200	-0.06577	-0.15930
0.83600	0.11230	-0.06653	-0.15778
0.83700	0.11307	-0.06638	-0.15793
0.83800	0.11353	-0.06561	-0.15808
0.83900	0.11368	-0.06653	-0.15701
0.84000	0.11368	-0.06348	-0.15686
0.84100	0.11368	-0.06454	-0.15717
0.84200	0.11353	-0.06592	-0.15839
0.84300	0.11337	-0.06531	-0.15839
0.84400	0.11459	-0.06653	-0.15839
0.84500	0.11322	-0.06485	-0.15778
0.84600	0.11398	-0.06577	-0.15747
0.84700	0.11353	-0.06592	-0.15732
0.84800	0.11276	-0.06622	-0.15717
0.84900	0.11337	-0.06607	-0.15747
0.85000	0.11353	-0.06638	-0.15762
0.85100	0.11246	-0.06683	-0.15717
0.85200	0.11307	-0.06546	-0.15869
0.85300	0.11276	-0.06546	-0.15717
0.85400	0.11444	-0.06592	-0.15915
0.85500	0.11383	-0.06699	-0.15747
0.85600	0.11307	-0.06607	-0.15747
0.85700	0.11322	-0.06577	-0.15762
0.85800	0.11398	-0.06622	-0.15671
0.85900	0.11307	-0.06546	-0.15686
0.86000	0.11337	-0.06653	-0.15762
0.86100	0.11307	-0.06607	-0.15778
0.86200	0.11322	-0.06638	-0.15808
0.86300	0.11368	-0.06500	-0.15823
0.86400	0.11337	-0.06592	-0.15793
0.86500	0.11337	-0.06607	-0.15717
0.86600	0.11353	-0.06485	-0.15747
0.86700	0.11337	-0.06577	-0.15717
0.86800	0.11307	-0.06470	-0.15823
0.86900	0.11429	-0.06592	-0.15915
0.87000	0.11230	-0.06577	-0.15732
0.87100	0.11414	-0.06546	-0.15778
0.87200	0.11444	-0.06729	-0.15793
0.87300	0.11261	-0.06561	-0.15793
0.87400	0.11246	-0.06516	-0.15778
0.87500	0.11322	-0.06577	-0.15762
0.87600	0.11307	-0.06561	-0.15808
0.87700	0.11337	-0.06607	-0.15701
0.87800	0.11398	-0.06516	-0.15747
0.87900	0.11368	-0.06653	-0.15686
0.88000	0.11200	-0.06592	-0.15808
0.88100	0.11307	-0.06668	-0.15808
0.88200	0.11322	-0.06577	-0.15839
0.88300	0.11429	-0.06439	-0.15808
0.88400	0.11230	-0.06607	-0.15640
0.88500	0.11368	-0.06561	-0.15717
0.88600	0.11261	-0.06561	-0.15793
0.88700	0.11322	-0.06622	-0.15839
0.88800	0.11169	-0.06622	-0.15686
0.88900	0.11337	-0.06531	-0.15823
0.89000	0.11261	-0.06531	-0.15884
0.89100	0.11261	-0.06577	-0.15701
0.89200	0.11276	-0.06638	-0.15717
0.89300	0.11353	-0.06638	-0.15747
0.89400	0.11307	-0.06500	-0.15808
0.89500	0.11185	-0.06622	-0.15656
0.89600	0.11307	-0.06577	-0.15793
0.89700	0.11383	-0.06622	-0.15732
0.89800	0.11368	-0.06546	-0.15717
0.89900	0.11368	-0.06454	-0.15869
0.90000	0.11307	-0.06668	-0.15671
0.90100	0.11429	-0.06500	-0.15717
0.90200	0.11307	-0.06622	-0.15823
0.90300	0.11337	-0.06561	-0.15778
0.90400	0.11475	-0.06653	-0.15717
0.90500	0.11185	-0.06577	-0.15793
0.90600	0.11429	-0.06577	-0.15701
0.90700	0.11261	-0.06577	-0.15823
0.90800	0.11276	-0.06500	-0.15930
0.90900	0.11276	-0.06485	-0.15793
0.91000	0.11444	-0.06439	-0.15808
0.91100	0.11353	-0.06622	-0.15793
0.91200	0.11322	-0.06790	-0.15884
0.91300	0.11230	-0.06577	-0.15793
0.91400	0.11322	-0.06668	-0.15656
0.91500	0.11307	-0.06516	-0.15762
0.91600	0.11307	-0.06531	-0.15717
0.91700	0.11337	-0.06531	-0.15717
0.91800	0.11307	-0.06607	-0.15808
0.91900	0.11398	-0.06592	-0.15884
0.92000	0.11307	-0.06546	-0.15717
0.92100	0.11368	-0.06561	-0.15717
0.92200	0.11246	-0.06577	-0.15732
0.92300	0.11246	-0.06592	-0.15762
0.92400	0.11276	-0.06592	-0.15930
0.92500	0.11353	-0.06531	-0.15594
0.92600	0.11383	-0.06546	-0.15656
0.92700	0.11322	-0.06577	-0.15778
0.92800	0.11246	-0.06607	-0.15686
0.92900	0.11276	-0.06668	-0.15839
0.93000	0.11276	-0.06516	-0.15717
0.93100	0.11200	-0.06592	-0.15671
0.93200	0.11230	-0.06561	-0.15732
0.93300	0.11383	-0.06622	-0.15610
0.93400	0.11353	-0.06638	-0.15686
0.93500	0.11307	-0.06729	-0.15778
0.93600	0.11276	-0.06592	-0.15717
0.93700	0.11307	-0.06592	-0.15762
0.93800	0.11292	-0.06577	-0.15793
0.93900	0.11307	-0.06683	-0.15793
0.94000	0.11337	-0.06577	-0.15778
0.94100	0.11230	-0.06439	-0.15717
0.94200	0.11398	-0.06592	-0.15915
0.94300	0.11414	-0.06577	-0.15778
0.94400	0.11292	-0.06668	-0.15732
0.94500	0.11337	-0.06546	-0.15747
0.94600	0.11368	-0.06561	-0.15808
0.94700	0.11276	-0.06531	-0.15839
0.94800	0.11429	-0.06592	-0.15762
0.94900	0.11398	-0.06424	-0.15732
0.95000	0.11322	-0.06592	-0.15839
0.95100	0.11276	-0.06653	-0.15717
0.95200	0.11276	-0.06668	-0.15717
0.95300	0.11353	-0.06653	-0.15793
0.95400	0.11414	-0.06577	-0.15747
0.95500	0.11276	-0.06653	-0.15717
0.95600	0.11383	-0.06653	-0.15656
0.95700	0.11368	-0.06622	-0.15854
0.95800	0.11429	-0.06790	-0.15717
0.95900	0.11246	-0.06607	-0.15732
0.96000	0.11322	-0.06653	-0.15717
0.96100	0.11185	-0.06714	-0.15915
0.96200	0.11276	-0.06531	-0.15686
0.96300	0.11292	-0.06668	-0.15823
0.96400	0.11414	-0.06714	-0.15778
0.96500	0.11414	-0.06653	-0.15762
0.96600	0.11322	-0.06516	-0.15732
0.96700	0.11353	-0.06516	-0.15900
0.96800	0.11414	-0.06592	-0.15839
0.96900	0.11322	-0.06653	-0.15869
0.97000	0.11261	-0.06714	-0.15839
0.97100	0.11353	-0.06485	-0.15747
0.97200	0.11307	-0.06699	-0.15884
0.97300	0.11246	-0.06653	-0.15671
0.97400	0.11398	-0.06607	-0.15778
0.97500	0.11368	-0.06683	-0.15762
0.97600	0.11215	-0.06485	-0.15793
0.97700	0.11292	-0.06546	-0.15839
0.97800	0.11383	-0.06546	-0.15762
0.97900	0.11276	-0.06561	-0.15976
0.98000	0.11215	-0.06439	-0.15793
0.98100	0.11169	-0.06470	-0.15869
0.98200	0.11276	-0.06500	-0.15839
0.98300	0.11292	-0.06638	-0.15717
0.98400	0.11322	-0.06744	-0.15793
0.98500	0.11307	-0.06531	-0.15732
0.98600	0.11353	-0.06531	-0.15762
0.98700	0.11276	-0.06638	-0.15854
0.98800	0.11292	-0.06546	-0.15778
0.98900	0.11246	-0.06653	-0.15945
0.99000	0.11246	-0.06622	-0.15717
0.99100	0.11368	-0.06653	-0.15808
0.99200	0.11230	-0.06622	-0.15808
0.99300	0.11261	-0.06592	-0.15747
0.99400	0.11276	-0.06561	-0.15747
0.99500	0.11246	-0.06683	-0.15808
0.99600	0.11398	-0.06531	-0.15778
0.99700	0.11368	-0.06561	-0.15808
0.99800	0.11292	-0.06760	-0.15900
0.99900	0.11353	-0.06668	-0.15762
1.00000	0.11429	-0.06592	-0.15869
1.00100	0.11353	-0.06531	-0.15732
1.00200	0.11322	-0.06561	-0.15762
1.00300	0.11337	-0.06516	-0.15823
1.00400	0.11292	-0.06683	-0.15686
1.00500	0.11383	-0.06577	-0.15793
1.00600	0.11246	-0.06668	-0.15869
1.00700	0.11383	-0.06485	-0.15778
1.00800	0.11368	-0.06577	-0.15717
1.00900	0.11230	-0.06577	-0.15793
1.01000	0.11383	-0.06638	-0.15793
1.01100	0.11246	-0.06531	-0.15717
1.01200	0.11276	-0.06516	-0.15793
1.01300	0.11200	-0.06561	-0.15854
1.01400	0.11337	-0.06485	-0.15915
1.01500	0.11292	-0.06561	-0.15778
1.01600	0.11322	-0.06714	-0.15778
1.01700	0.11383	-0.06607	-0.15778
1.01800	0.11292	-0.06577	-0.15884
1.01900	0.11215	-0.06699	-0.15778
1.02000	0.11169	-0.06683	-0.15717
1.02100	0.11383	-0.06546	-0.15900
1.02200	0.11276	-0.06638	-0.15686
1.02300	0.11307	-0.06607	-0.15747
1.02400	0.11368	-0.06622	-0.15793
1.02500	0.11368	-0.06516	-0.15900
1.02600	0.11307	-0.06561	-0.15839
1.02700	0.11398	-0.06592	-0.15823
1.02800	0.11307	-0.06668	-0.15854
1.02900	0.11353	-0.06500	-0.15823
1.03000	0.11383	-0.06577	-0.15900
1.03100	0.11276	-0.06500	-0.15823
1.03200	0.11490	-0.06683	-0.15778
1.03300	0.11261	-0.06668	-0.15671
1.03400	0.11368	-0.06592	-0.15656
1.03500	0.11261	-0.06485	-0.15823
1.03600	0.11368	-0.06592	-0.15747
1.03700	0.11307	-0.06454	-0.15732
1.03800	0.11261	-0.06500	-0.15701
1.03900	0.11444	-0.06622	-0.15732
1.04000	0.11414	-0.06638	-0.15686
1.04100	0.11337	-0.06653	-0.15778
1.04200	0.11353	-0.06577	-0.15869
1.04300	0.11246	-0.06577	-0.15854
1.04400	0.11398	-0.06638	-0.15762
1.04500	0.11276	-0.06653	-0.15778
1.04600	0.11337	-0.06577	-0.15625
1.04700	0.11322	-0.06561	-0.15747
1.04800	0.11230	-0.06622	-0.15686
1.04900	0.11337	-0.06546	-0.15839
1.05000	0.11337	-0.06500	-0.15762
1.05100	0.11261	-0.06531	-0.15747
1.05200	0.11475	-0.06668	-0.15762
1.05300	0.11353	-0.06592	-0.15869
1.05400	0.11215	-0.06607	-0.15778
1.05500	0.11185	-0.06653	-0.15854
1.05600	0.11322	-0.06683	-0.15793
1.05700	0.11429	-0.06577	-0.15656
1.05800	0.11322	-0.06500	-0.15686
1.05900	0.11215	-0.06485	-0.15808
1.06000	0.11215	-0.06622	-0.15686
1.06100	0.11292	-0.06638	-0.15869
1.06200	0.11261	-0.06500	-0.15747
1.06300	0.11353	-0.06638	-0.15869
1.06400	0.11261	-0.06577	-0.15747
1.06500	0.11383	-0.06607	-0.15778
1.06600	0.11230	-0.06638	-0.15747
1.06700	0.11490	-0.06607	-0.15625
1.06800	0.11337	-0.06638	-0.15747
1.06900	0.11353	-0.06638	-0.15701
1.07000	0.11337	-0.06577	-0.15701
1.07100	0.11292	-0.06607	-0.15793
1.07200	0.11368	-0.06439	-0.15823
1.07300	0.11292	-0.06561	-0.15808
1.07400	0.11337	-0.06729	-0.15869
1.07500	0.11215	-0.06592	-0.15656
1.07600	0.11261	-0.06546	-0.15625
1.07700	0.11398	-0.06546	-0.15869
1.07800	0.11276	-0.06561	-0.15839
1.07900	0.11261	-0.06638	-0.15747
1.08000	0.11322	-0.06668	-0.15778
1.08100	0.11398	-0.06668	-0.15671
1.08200	0.11353	-0.06577	-0.15823
1.08300	0.11246	-0.06561	-0.15808
1.08400	0.11475	-0.06516	-0.15808
1.08500	0.11368	-0.06668	-0.15778
1.08600	0.11414	-0.06577	-0.15793
1.08700	0.11337	-0.06546	-0.15793
1.08800	0.11215	-0.06638	-0.15808
1.08900	0.11292	-0.06668	-0.15793
1.09000	0.11429	-0.06577	-0.15869
1.09100	0.11307	-0.06546	-0.15671
1.09200	0.11292	-0.06622	-0.15594
1.09300	0.11353	-0.06714	-0.15732
1.09400	0.11185	-0.06699	-0.15839
1.09500	0.11368	-0.06561	-0.15915
1.09600	0.11200	-0.06683	-0.15900
1.09700	0.11230	-0.06424	-0.15778
1.09800	0.11292	-0.06592	-0.15656
1.09900	0.11292	-0.06592	-0.15747
1.10000	0.11475	-0.06622	-0.15778
1.10100	0.11307	-0.06485	-0.15808
1.10200	0.11398	-0.06577	-0.15732
1.10300	0.11215	-0.06699	-0.15793
1.10400	0.11337	-0.06607	-0.15839
1.10500	0.11307	-0.06577	-0.15823
1.10600	0.11383	-0.06699	-0.15823
1.10700	0.11429	-0.06531	-0.15671
1.10800	0.11398	-0.06546	-0.15701
1.10900	0.11429	-0.06470	-0.15625
1.11000	0.11398	-0.06561	-0.15762
1.11100	0.11292	-0.06699	-0.15869
1.11200	0.11230	-0.06607	-0.15793
1.11300	0.11307	-0.06409	-0.15869
1.11400	0.11398	-0.06638	-0.15701
1.11500	0.11215	-0.06668	-0.15747
1.11600	0.11429	-0.06622	-0.15869
1.11700	0.11337	-0.06546	-0.15579
1.11800	0.11536	-0.06531	-0.15823
1.11900	0.11322	-0.06622	-0.15701
1.12000	0.11337	-0.06668	-0.15884
1.12100	0.11475	-0.06683	-0.15884
1.12200	0.11246	-0.06561	-0.15793
1.12300	0.11414	-0.06622	-0.15732
1.12400	0.11230	-0.06699	-0.15671
1.12500	0.11368	-0.06531	-0.15823
1.12600	0.11353	-0.06516	-0.15793
1.12700	0.11353	-0.06561	-0.15778
1.12800	0.11368	-0.06699	-0.15854
1.12900	0.11368	-0.06516	-0.15778
1.13000	0.11368	-0.06561	-0.15747
1.13100	0.11414	-0.06592	-0.15686
1.13200	0.11353	-0.06577	-0.15747
1.13300	0.11322	-0.06699	-0.15778
1.13400	0.11292	-0.06577	-0.15747
1.13500	0.11322	-0.06622	-0.15808
1.13600	0.11429	-0.06577	-0.15762
1.13700	0.11429	-0.06683	-0.15732
1.13800	0.11368	-0.06653	-0.15701
1.13900	0.11307	-0.06729	-0.15701
1.14000	0.11383	-0.06622	-0.15625
1.14100	0.11292	-0.06699	-0.15717
1.14200	0.11322	-0.06485	-0.15762
1.14300	0.11398	-0.06622	-0.15823
1.14400	0.11200	-0.06622	-0.15732
1.14500	0.11337	-0.06561	-0.15823
1.14600	0.11368	-0.06638	-0.15793
1.14700	0.11368	-0.06622	-0.15762
1.14800	0.11353	-0.06699	-0.15671
1.14900	0.11322	-0.06607	-0.15778
1.15000	0.11353	-0.06470	-0.15869
1.15100	0.11383	-0.06638	-0.15701
1.15200	0.11246	-0.06653	-0.15839
1.15300	0.11322	-0.06699	-0.15793
1.15400	0.11230	-0.06516	-0.15808
1.15500	0.11185	-0.06607	-0.15686
1.15600	0.11322	-0.06683	-0.15717
1.15700	0.11307	-0.06638	-0.15732
1.15800	0.11307	-0.06577	-0.15778
1.15900	0.11322	-0.06531	-0.15656
1.16000	0.11322	-0.06699	-0.15594
1.16100	0.11398	-0.06546	-0.15625
1.16200	0.11398	-0.06653	-0.15869
1.16300	0.11353	-0.06622	-0.15747
1.16400	0.11276	-0.06653	-0.15839
1.16500	0.11383	-0.06592	-0.15793
1.16600	0.11276	-0.06607	-0.15686
1.16700	0.11261	-0.06561	-0.15732
1.16800	0.11353	-0.06699	-0.15762
1.16900	0.11398	-0.06607	-0.15686
1.17000	0.11398	-0.06561	-0.15793
1.17100	0.11307	-0.06622	-0.15930
1.17200	0.11368	-0.06622	-0.15823
1.17300	0.11398	-0.06607	-0.15793
1.17400	0.11337	-0.06561	-0.15701
1.17500	0.11307	-0.06546	-0.15869
1.17600	0.11353	-0.06592	-0.15823
1.17700	0.11337	-0.06622	-0.15778
1.17800	0.11368	-0.06607	-0.15701
1.17900	0.11337	-0.06638	-0.15732
1.18000	0.11337	-0.06592	-0.15701
1.18100	0.11337	-0.06592	-0.15915
1.18200	0.11368	-0.06592	-0.15808
1.18300	0.11414	-0.06592	-0.15717
1.18400	0.11307	-0.06622	-0.15793
1.18500	0.11337	-0.06760	-0.15717
1.18600	0.11368	-0.06546	-0.15778
1.18700	0.11292	-0.06592	-0.15717
1.18800	0.11353	-0.06699	-0.15778
1.18900	0.11307	-0.06622	-0.15747
1.19000	0.11398	-0.06592	-0.15778
1.19100	0.11398	-0.06577	-0.15656
1.19200	0.11353	-0.06577	-0.15808
1.19300	0.11353	-0.06485	-0.15778
1.19400	0.11383	-0.06577	-0.15915
1.19500	0.11246	-0.06714	-0.15656
1.19600	0.11292	-0.06592	-0.15717
1.19700	0.11139	-0.06454	-0.15701
1.19800	0.11322	-0.06546	-0.15671
1.19900	0.11276	-0.06714	-0.15717
1.20000	0.11383	-0.06653	-0.15671
1.20100	0.11368	-0.06668	-0.15808
1.20200	0.11383	-0.06592	-0.15701
1.20300	0.11307	-0.06485	-0.15564
1.20400	0.11307	-0.06561	-0.15610
1.20500	0.11276	-0.06592	-0.15747
1.20600	0.11353	-0.06683	-0.15793
1.20700	0.11368	-0.06622	-0.15762
1.20800	0.11276	-0.06546	-0.15839
1.20900	0.11322	-0.06683	-0.15701
1.21000	0.11414	-0.06607	-0.15839
1.21100	0.11307	-0.06607	-0.15793
1.21200	0.11398	-0.06516	-0.15732
1.21300	0.11337	-0.06607	-0.15778
1.21400	0.11307	-0.06622	-0.15656
1.21500	0.11368	-0.06622	-0.15671
1.21600	0.11154	-0.06546	-0.15778
1.21700	0.11368	-0.06622	-0.15656
1.21800	0.11490	-0.06836	-0.15762
1.21900	0.11398	-0.06516	-0.15671
1.22000	0.11383	-0.06531	-0.15884
1.22100	0.11337	-0.06607	-0.15686
1.22200	0.11307	-0.06531	-0.15869
1.22300	0.11261	-0.06592	-0.15854
1.22400	0.11337	-0.06592	-0.15686
1.22500	0.11307	-0.06683	-0.15762
1.22600	0.11307	-0.06592	-0.15808
1.22700	0.11337	-0.06546	-0.15793
1.22800	0.11246	-0.06638	-0.15762
1.22900	0.11276	-0.06546	-0.15717
1.23000	0.11185	-0.06577	-0.15778
1.23100	0.11337	-0.06485	-0.15701
1.23200	0.11276	-0.06546	-0.15793
1.23300	0.11230	-0.06668	-0.15671
1.23400	0.11337	-0.06653	-0.15701
1.23500	0.11185	-0.06485	-0.15732
1.23600	0.11307	-0.06699	-0.15686
1.23700	0.11276	-0.06577	-0.15778
1.23800	0.11276	-0.06683	-0.15732
1.23900	0.11383	-0.06561	-0.15823
1.24000	0.11429	-0.06531	-0.15839
1.24100	0.11368	-0.06622	-0.15747
1.24200	0.11215	-0.06668	-0.15869
1.24300	0.11475	-0.06683	-0.15884
1.24400	0.11307	-0.06638	-0.15808
1.24500	0.11307	-0.06470	-0.15793
1.24600	0.11215	-0.06668	-0.15808
1.24700	0.11444	-0.06470	-0.15671
1.24800	0.11246	-0.06683	-0.15854
1.24900	0.11337	-0.06638	-0.15732
1.25000	0.11276	-0.06577	-0.15686
1.25100	0.11368	-0.06561	-0.15717
1.25200	0.11368	-0.06592	-0.15869
1.25300	0.11383	-0.06622	-0.15869
1.25400	0.11276	-0.06561	-0.15717
1.25500	0.11337	-0.06607	-0.15717
1.25600	0.11398	-0.06622	-0.15778
1.25700	0.11383	-0.06653	-0.15839
1.25800	0.11429	-0.06668	-0.15793
1.25900	0.11322	-0.06577	-0.15640
1.26000	0.11429	-0.06531	-0.15823
1.26100	0.11337	-0.06668	-0.15762
1.26200	0.11322	-0.06592	-0.15686
1.26300	0.11307	-0.06577	-0.15701
1.26400	0.11276	-0.06531	-0.15793
1.26500	0.11398	-0.06485	-0.15732
1.26600	0.11276	-0.06714	-0.15686
